4.20025990, 3.85448071, 3.54768143, 3.29078247, 3.09622975, 2.97627481, 2.94006268, 2.99063690, 3.12378508, 3.32961576, 3.59566860, 3.90966852, 4.26102885, 4.64127240, 5.04387112, 5.46388561, 5.89759609, 6.34219340, 6.79554105, 7.25599910, 7.72229574, 8.19343418, 8.66862501, 9.14723670, 9.62875913, 10.11277654, 10.59894712, 11.08698762, 11.57666155, 12.06777006, 12.56014489, 13.05364274, 13.54814089, 14.04353368, 14.53972965, 15.03664931, 15.53422318, 16.03239038, 16.53109725, 17.03029638, 17.52994573, 18.03000786, 18.53044935, 19.03124028, 19.53235377, 20.03376561, 20.53545396, 21.03739902, 21.53958285, 22.04198913, 22.54460300, 23.04741086, 23.55040029, 24.05355991, 24.55687925, 25.06034869, 25.56395935, 26.06770306, 26.57157225, 27.07555991, 27.57965954, 28.08386513, 28.58817105, 29.09257210, 29.59706341, 30.10164044, 30.60629895, 31.11103498, 31.61584482, 32.12072498, 32.62567220, 33.13068341
3.86303841, 3.48394949, 3.14116636, 2.84782932, 2.62059559, 2.47771958, 2.43410171, 2.49495323, 2.65309551, 2.89261537, 3.19526450, 3.54491051, 3.92902653, 4.33846656, 4.76670939, 5.20911974, 5.66237779, 6.12407541, 6.59243967, 7.06614503, 7.54418545, 8.02578633, 8.51034325, 8.99737860, 9.48651069, 9.97743113, 10.46988838, 10.96367534, 11.45862012, 11.95457891, 12.45143053, 12.94907222, 13.44741627, 13.94638737, 14.44592057, 14.94595948, 15.44645501, 15.94736417, 16.44864915, 16.95027662, 17.45221705, 17.95444418, 18.45693462, 18.95966743, 19.46262383, 19.96578692, 20.46914145, 20.97267365, 21.47637101, 21.98022219, 22.48421684, 22.98834552, 23.49259961, 23.99697120, 24.50145304, 25.00603845, 25.51072128, 26.01549587, 26.52035698, 27.02529976, 27.53031971, 28.03541266, 28.54057474, 29.04580235, 29.55109211, 30.05644090, 30.56184579, 31.06730404, 31.57281309, 32.07837053, 32.58397411, 33.08962172
3.56595977, 3.15133423, 2.76765775, 2.42963684, 2.15882481, 1.98295175, 1.92817387, 2.00444380, 2.19816267, 2.48198046, 2.82890766, 3.21860122, 3.63734145, 4.07618638, 4.52929595, 4.99278798, 5.46402101, 5.94115334, 6.42287039, 6.90821315, 7.39646790, 7.88709386, 8.37967455, 8.87388444, 9.36946575, 9.86621180, 10.36395513, 10.86255865, 11.36190910, 11.86191216, 12.36248865, 12.86357162, 13.36510410, 13.86703732, 14.36932929, 14.87194366, 15.37484881, 15.87801710, 16.38142430, 16.88504903, 17.38887240, 17.89287761, 18.39704974, 18.90137541, 19.40584267, 19.91044074, 20.41515993, 20.91999147, 21.42492743, 21.92996058, 22.43508436, 22.94029279, 23.44558039, 23.95094216, 24.45637349, 24.96187017, 25.46742829, 25.97304427, 26.47871480, 26.98443682, 27.49020747, 27.99602412, 28.50188433, 29.00778581, 29.51372644, 30.01970425, 30.52571738, 31.03176411, 31.53784282, 32.04395199, 32.55009020, 33.05625613
3.31981825, 2.86984870, 2.44234591, 2.05140422, 1.72210588, 1.49573453, 1.42231451, 1.52411255, 1.77117002, 2.11313774, 2.51154189, 2.94355532, 3.39637703, 3.86269589, 4.33816158, 4.82006804, 5.30666088, 5.79676005, 6.28954595, 6.78443314, 7.28099317, 7.77890569, 8.27792665, 8.77786701, 9.27857815, 9.77994169, 10.28186219, 10.78426189, 11.28707679, 11.79025378, 12.29374840, 12.79752315, 13.30154622, 13.80579039, 14.31023230, 14.81485175, 15.31963120, 15.82455533, 16.32961072, 16.83478556, 17.34006942, 17.84545302, 18.35092813, 18.85648739, 19.36212421, 19.86783266, 20.37360742, 20.87944366, 21.38533702, 21.89128354, 22.39727962, 22.90332197, 23.40940760, 23.91553375, 24.42169790, 24.92789775, 25.43413116, 25.94039616, 26.44669094, 26.95301383, 27.45936326, 27.96573780, 28.47213610, 28.97855693, 29.48499911, 29.99146157, 30.49794330, 31.00444336, 31.51096085, 32.01749495, 32.52404489, 33.03060994
3.13662846, 2.65580052, 2.18684669, 1.73939764, 1.33525037, 1.02687227, 0.91663703, 1.06778459, 1.39795855, 1.81179359, 2.26386562, 2.73528112, 3.21754903, 3.70643554, 4.19962984, 4.69577478, 5.19402489, 5.69382753, 6.19480695, 6.69669903, 7.19931291, 7.70250729, 8.20617539, 8.71023502, 9.21462193, 9.71928518, 10.22418383, 10.72928466, 11.23456040, 11.73998847, 12.24554999, 12.75122911, 13.25701236, 13.76288825, 14.26884695, 14.77487994, 15.28097984, 15.78714021, 16.29335543, 16.79962053, 17.30593113, 17.81228335, 18.31867375, 18.82509924, 19.33155707, 19.83804475, 20.34456006, 20.85110099, 21.35766570, 21.86425256, 22.37086005, 22.87748680, 23.38413156, 23.89079319, 24.39747063, 24.90416293, 25.41086918, 25.91758858, 26.42432036, 26.93106383, 27.43781834, 27.94458329, 28.45135812, 28.95814232, 29.46493539, 29.97173689, 30.47854640, 30.98536352, 31.49218790, 31.99901917, 32.50585703, 33.01270116
3.02783813, 2.52638914, 2.02772387, 1.53455850, 1.05463700, 0.61954202, 0.41181198, 0.68522229, 1.13298445, 1.61615644, 2.11055756, 2.60981388, 3.11158921, 3.61483473, 4.11901158, 4.62381514, 5.12906036, 5.63462844, 6.14043962, 6.64643841, 7.15258499, 7.65885006, 8.16521158, 8.67165265, 9.17816011, 9.68472354, 10.19133459, 10.69798649, 11.20467372, 11.71139167, 12.21813653, 12.72490508, 13.23169461, 13.73850279, 14.24532762, 14.75216740, 15.25902063, 15.76588601, 16.27276242, 16.77964885, 17.28654442, 17.79344834, 18.30035993, 18.80727857, 19.31420369, 19.82113481, 20.32807147, 20.83501327, 21.34195984, 21.84891085, 22.35586600, 22.86282502, 23.36978764, 23.87675365, 24.38372283, 24.89069498, 25.39766994, 25.90464753, 26.41162760, 26.91861001, 27.42559464, 27.93258135, 28.43957005, 28.94656063, 29.45355298, 29.96054702, 30.46754267, 30.97453984, 31.48153847, 31.98853847, 32.49553980, 33.00254238
3.00154796, 2.49482033, 1.98825313, 1.48201087, 0.97659902, 0.47467751, 0.10524036, 0.55768810, 1.06072626, 1.56634865, 2.07266487, 2.57926635, 3.08601262, 3.59284240, 4.09972473, 4.60664226, 5.11358452, 5.62054482, 6.12751868, 6.63450299, 7.14149554, 7.64849467, 8.15549916, 8.66250808, 9.16952068, 9.67653639, 10.18355474, 10.69057536, 11.19759794, 11.70462222, 12.21164799, 12.71867508, 13.22570333, 13.74718827, 14.30509046, 14.84177561, 15.39383610, 16.11319206, 16.84589850, 16.77727512, 17.28373099, 17.79039967, 18.29718625, 18.80404028, 19.31093979, 19.81786795, 20.32481744, 20.83178441, 21.33876273, 21.84575175, 22.35274539, 22.85974649, 23.36675249, 23.87376487, 24.38077833, 24.88779384, 25.39481371, 25.90183506, 26.40885820, 26.91588422, 27.42290943, 27.92993751, 28.43696692, 28.94399684, 29.45102772, 29.95806057, 30.46508980, 30.97212206, 31.47915601, 31.98619104, 32.49322459, 33.00026020
3.05988519, 2.56470967, 2.07527293, 1.59686049, 1.14339531, 0.76087183, 0.60388967, 0.81524427, 1.21603758, 1.67542689, 2.15628079, 2.64692692, 3.14278238, 3.64171988, 4.14262599, 4.64486384, 5.14804369, 5.65191395, 6.15630509, 6.66109880, 7.16620999, 7.67157597, 8.17714949, 8.68289430, 9.18878211, 9.69479054, 10.20090164, 10.70710085, 11.21337624, 11.75021766, 12.37811117, 12.99738334, 13.60614281, 14.20207555, 14.78236482, 15.34362577, 15.88188021, 16.40878783, 17.03785320, 17.72122348, 18.42656117, 19.14266092, 19.86477254, 18.85087786, 19.35251806, 19.85442487, 20.35807054, 20.86202258, 21.36659417, 21.87152768, 22.37675204, 22.88221060, 23.38785751, 23.89366494, 24.39960707, 24.90566024, 25.41180826, 25.91804990, 26.42434694, 26.93071498, 27.43713393, 27.94360558, 28.45011914, 28.95666892, 29.46325631, 29.96987494, 30.47651864, 30.98318939, 31.48988479, 31.99659964, 32.50332818, 33.01007801
3.19822222, 2.72827119, 2.27430994, 1.84815892, 1.47413731, 1.20193757, 1.10923880, 1.23707364, 1.53116798, 1.91645069, 2.34846222, 2.80569957, 3.27762247, 3.75870346, 4.24583066, 4.73713923, 5.23145121, 5.72798911, 6.22622039, 6.72576874, 7.22636103, 7.72779437, 8.22991505, 8.73260450, 9.23576984, 9.73933733, 10.24324764, 10.82474084, 11.47361754, 12.11829471, 12.75770667, 13.39054545, 14.01518235, 14.62956805, 15.23111134, 15.81654526, 16.38180636, 16.92197748, 17.44499892, 18.03813254, 18.68327660, 19.35739078, 20.04888449, 20.75149266, 21.46159071, 19.94278953, 20.43810701, 20.93540468, 21.43422398, 21.93436523, 22.43601874, 22.93693677, 23.43930636, 23.94220482, 24.44554556, 24.94926129, 25.45330001, 25.95761551, 26.46219642, 26.96694854, 27.47189278, 27.97704802, 28.48230605, 28.98766035, 29.49315294, 29.99876343, 30.50446177, 31.01026518, 31.51611116, 32.02204369, 32.52806234, 33.03409682
3.40682757, 2.97006943, 2.55936211, 2.18941548, 1.88439103, 1.68003055, 1.61501067, 1.70534452, 1.92933256, 2.24736112, 2.62547587, 3.04134819, 3.48147351, 3.93772783, 4.40510236, 4.88040335, 5.36152316, 5.84702557, 6.33590318, 6.82743099, 7.32107522, 7.81643490, 8.31320338, 8.81114238, 9.31006409, 9.84867247, 10.50668404, 11.16331087, 11.81793258, 12.46983129, 13.11815274, 13.76185349, 14.39962814, 15.02980826, 15.65022350, 16.25801670, 16.84941628, 17.41950218, 17.96206441, 18.48354723, 19.05849269, 19.67885395, 20.32879322, 20.99870422, 21.68258337, 22.37654676, 23.07799587, 21.05036209, 21.54041915, 22.03288539, 22.52728818, 23.02326708, 23.52054793, 24.01891696, 24.51820176, 25.01826916, 25.51900000, 26.02030953, 26.52211968, 27.02437536, 27.52700696, 28.02998264, 28.53326428, 29.03681569, 29.54061006, 30.04462238, 30.54883475, 31.05321970, 31.55777274, 32.06248156, 32.56730848, 33.07230820
