867, 831, 865
279, 11, 277
58, 5, 89
11, 521, 522
700, 701, 697
282, 283, 280
383, 379, 381
608, 699, 693
375, 270, 216
837, 841, 777
394, 391, 397
693, 574, 622
699, 607, 606
398, 387, 519
212, 478, 168
182, 67, 259
198, 47, 160
6, 46, 48
262, 264, 182
8, 269, 263
180, 46, 6
89, 180, 259
58, 55, 56
169, 55, 57
51, 53, 49
88, 137, 98
183, 58, 89
46, 30, 49
55, 29, 52
66, 27, 108
388, 386, 380
279, 636, 521
388, 389, 386
585, 582, 584
516, 611, 612
299, 407, 514
592, 739, 687
169, 29, 55
294, 20, 296
772, 572, 575
126, 91, 121
139, 140, 191
315, 720, 665
292, 297, 20
300, 302, 22
65, 136, 96
44, 32, 1
177, 442, 441
75, 77, 73
60, 63, 62
50, 97, 106
102, 27, 93
2, 68, 25
92, 103, 57
164, 156, 148
60, 25, 63
179, 176, 23
808, 60, 24
439, 548, 666
25, 68, 70
327, 37, 340
24, 60, 62
804, 24, 62
143, 50, 104
303, 302, 300
383, 125, 379
580, 582, 585
280, 277, 10
115, 139, 191
96, 116, 87
760, 783, 39
94, 87, 1
45, 43, 94
87, 44, 1
1, 32, 45
5, 30, 46
30, 51, 49
142, 29, 170
49, 48, 46
245, 151, 133
48, 159, 6
142, 52, 29
47, 48, 49
108, 109, 97
49, 53, 47
133, 142, 170
52, 142, 51
51, 30, 52
5, 56, 30
108, 97, 871
105, 66, 226
58, 54, 55
73, 77, 72
56, 55, 52
55, 54, 57
30, 56, 52
56, 5, 58
54, 90, 85
102, 103, 4
89, 5, 180
260, 182, 7
2, 69, 68
69, 59, 68
2, 25, 60
25, 64, 63
76, 82, 80
62, 61, 185
81, 101, 61
23, 409, 331
64, 25, 26
62, 63, 72
73, 26, 71
62, 72, 61
65, 94, 114
96, 136, 134
27, 109, 108
53, 151, 153
390, 270, 392
61, 77, 81
179, 331, 165
70, 68, 59
336, 179, 334
330, 333, 419
70, 59, 106
25, 70, 26
109, 71, 26
76, 75, 71
63, 64, 72
73, 72, 64
26, 73, 64
73, 71, 75
4, 82, 76
84, 79, 81
71, 102, 76
77, 75, 74
85, 57, 54
74, 75, 76
80, 84, 74
72, 77, 61
90, 54, 58
119, 122, 118
80, 74, 76
123, 187, 126
86, 80, 78
84, 81, 74
74, 81, 77
117, 101, 81
82, 92, 85
78, 80, 82
86, 78, 184
120, 124, 128
86, 84, 80
127, 124, 79
78, 82, 85
82, 4, 92
90, 78, 85
84, 86, 83
1, 45, 94
96, 87, 65
28, 93, 105
137, 104, 98
5, 46, 180
86, 100, 83
67, 274, 275
78, 90, 184
119, 121, 117
187, 346, 126
93, 103, 102
57, 85, 92
173, 172, 170
103, 28, 57
41, 112, 95
65, 87, 94
114, 95, 112
43, 95, 114
747, 139, 115
87, 116, 44
224, 223, 192
51, 142, 151
106, 110, 98
157, 214, 213
222, 233, 202
360, 368, 366
401, 183, 275
182, 264, 67
117, 81, 79
176, 177, 23
76, 102, 4
109, 102, 71
4, 103, 92
28, 103, 93
362, 258, 252
226, 108, 143
228, 145, 135
110, 106, 59
106, 97, 26
93, 27, 66
104, 50, 98
192, 223, 227
106, 98, 50
178, 434, 435
26, 97, 109
102, 109, 27
137, 158, 145
98, 110, 88
112, 41, 113
761, 762, 784
114, 112, 111
760, 39, 717
720, 533, 532
65, 114, 111
114, 94, 43
138, 140, 65
580, 586, 596
119, 117, 79
96, 42, 116
91, 101, 117
122, 124, 120
293, 611, 316
79, 124, 122
121, 119, 118
188, 83, 100
122, 129, 118
131, 132, 190
117, 121, 91
79, 122, 119
129, 120, 125
129, 131, 118
21, 187, 292
127, 79, 84
124, 127, 128
120, 378, 379
126, 190, 132
190, 121, 118
292, 187, 123
84, 83, 127
128, 127, 83
188, 128, 83
10, 276, 268
120, 129, 122
125, 130, 131
3, 407, 125
612, 298, 299
125, 131, 129
131, 130, 132
298, 132, 130
126, 132, 123
170, 29, 169
93, 66, 105
96, 134, 42
136, 139, 134
26, 70, 106
142, 133, 151
65, 111, 786
747, 691, 134
174, 152, 245
154, 153, 152
111, 112, 113
314, 295, 296
747, 134, 139
140, 139, 136
65, 140, 136
138, 141, 191
665, 530, 659
567, 685, 738
143, 108, 871
104, 228, 227
331, 164, 165
227, 226, 143
274, 375, 271
104, 137, 145
158, 137, 88
110, 69, 535
145, 147, 135
484, 549, 551
148, 213, 164
429, 344, 427
147, 158, 540
167, 328, 327
232, 224, 192
168, 203, 212
348, 163, 150
153, 151, 245
51, 151, 53
172, 133, 170
174, 245, 172
154, 152, 150
53, 153, 160
161, 211, 210
53, 160, 47
148, 157, 213
339, 538, 537
334, 179, 165
166, 340, 330
214, 215, 213
23, 331, 179
322, 156, 257
244, 505, 502
561, 453, 207
803, 168, 478
153, 154, 160
163, 196, 162
193, 161, 199
154, 163, 198
199, 48, 47
195, 193, 162
200, 99, 254
159, 199, 203
110, 59, 69
144, 421, 214
334, 335, 332
420, 144, 214
400, 376, 188
341, 343, 332
341, 332, 335
345, 538, 342
47, 198, 193
210, 204, 370
57, 28, 169
105, 173, 175
175, 169, 28
105, 218, 173
218, 221, 220
154, 198, 160
175, 170, 169
172, 171, 174
218, 105, 107
171, 172, 173
218, 220, 171
231, 444, 443
105, 175, 28
170, 175, 173
91, 442, 186
177, 176, 804
62, 185, 186
91, 126, 346
60, 808, 2
165, 213, 215
22, 408, 409
338, 345, 342
6, 181, 180
182, 259, 181
6, 7, 181
181, 7, 182
481, 8, 260
267, 8, 263
275, 89, 67
90, 58, 183
401, 184, 90
86, 184, 100
61, 101, 185
186, 185, 101
91, 186, 101
186, 177, 804
22, 440, 300
440, 22, 441
89, 275, 183
401, 400, 100
395, 520, 398
128, 378, 120
121, 190, 126
131, 190, 118
138, 191, 140
597, 191, 141
374, 192, 228
242, 202, 230
205, 195, 162
47, 193, 199
222, 445, 444
162, 198, 163
195, 161, 193
154, 150, 163
162, 206, 205
207, 211, 205
250, 222, 202
203, 199, 161
357, 206, 196
162, 193, 198
159, 168, 803
48, 199, 159
231, 235, 225
241, 200, 256
528, 655, 657
168, 159, 203
152, 174, 443
246, 253, 256
211, 161, 195
208, 201, 206
206, 162, 196
478, 7, 803
205, 201, 561
163, 348, 196
201, 205, 206
453, 561, 451
370, 161, 210
351, 350, 356
458, 465, 455
212, 204, 209
263, 269, 634
476, 474, 475
212, 370, 204
205, 211, 195
210, 211, 207
370, 212, 203
212, 209, 479
242, 258, 250
144, 420, 337
164, 257, 156
148, 321, 328
336, 176, 179
148, 167, 157
147, 145, 158
217, 229, 149
431, 429, 426
216, 390, 384
220, 221, 219
171, 173, 218
219, 221, 224
235, 171, 220
221, 218, 107
220, 219, 225
223, 221, 107
221, 223, 224
222, 225, 233
252, 242, 237
226, 223, 107
223, 226, 227
431, 432, 429
233, 238, 230
234, 238, 219
225, 222, 231
105, 226, 107
226, 66, 108
143, 104, 227
104, 145, 228
374, 217, 149
192, 227, 228
217, 374, 249
252, 255, 247
219, 224, 234
230, 202, 233
362, 247, 511
235, 174, 171
135, 374, 228
230, 483, 248
238, 225, 219
248, 242, 230
232, 508, 224
147, 249, 135
225, 235, 220
174, 235, 231
232, 374, 149
489, 491, 492
502, 200, 244
356, 357, 196
238, 233, 225
483, 238, 234
158, 534, 539
217, 239, 485
146, 483, 508
216, 378, 377
256, 237, 241
248, 241, 237
244, 241, 248
200, 241, 244
247, 255, 253
255, 237, 256
149, 146, 508
248, 236, 244
246, 243, 253
357, 208, 206
200, 254, 256
258, 242, 252
165, 164, 213
153, 245, 152
230, 238, 483
251, 250, 258
192, 374, 232
229, 493, 146
354, 349, 353
21, 303, 300
242, 250, 202
172, 245, 133
252, 237, 255
253, 243, 247
248, 237, 242
157, 166, 420
253, 255, 256
354, 250, 251
254, 246, 256
167, 148, 328
361, 355, 251
512, 447, 510
89, 259, 67
181, 259, 180
260, 262, 182
8, 267, 262
262, 267, 261
392, 394, 390
265, 261, 267
262, 261, 264
9, 265, 263
269, 8, 481
273, 264, 261
67, 264, 274
265, 286, 285
282, 10, 268
641, 480, 482
525, 291, 288
8, 262, 260
263, 265, 267
613, 276, 277
9, 268, 286
481, 480, 269
269, 266, 403
286, 284, 285
384, 382, 347
274, 273, 375
375, 216, 376
272, 518, 517
