34, 36, 30
9, 16, 8
46, 37, 29
6, 19, 13
24, 22, 17
35, 6, 34
5, 12, 10
4, 28, 41
12, 11, 39
12, 5, 16
42, 54, 32
13, 5, 10
8, 16, 5
17, 23, 0
28, 39, 18
36, 13, 10
18, 41, 28
7, 36, 12
22, 9, 23
28, 30, 7
19, 6, 40
21, 9, 8
39, 25, 18
11, 12, 16
26, 41, 27
22, 11, 9
9, 21, 23
27, 18, 25
7, 30, 36
40, 3, 19
16, 9, 11
0, 23, 21
17, 22, 23
17, 15, 24
24, 15, 26
11, 22, 25
27, 22, 24
57, 49, 1
50, 51, 48
22, 27, 25
24, 26, 27
31, 30, 28
39, 28, 7
42, 31, 4
35, 20, 6
31, 28, 4
34, 30, 29
26, 48, 41
29, 30, 31
47, 61, 54
31, 46, 29
44, 37, 45
29, 37, 35
34, 29, 35
36, 34, 6
45, 46, 42
38, 20, 35
13, 36, 6
36, 10, 12
41, 48, 51
38, 37, 14
12, 39, 7
37, 38, 35
25, 39, 11
20, 3, 40
6, 20, 40
27, 41, 18
56, 33, 61
49, 57, 52
42, 32, 45
59, 33, 56
63, 32, 61
44, 53, 65
32, 63, 53
53, 64, 65
42, 46, 31
37, 46, 45
51, 42, 4
50, 56, 47
55, 26, 15
52, 58, 48
58, 66, 56
15, 49, 55
50, 47, 51
51, 47, 54
41, 51, 4
26, 52, 48
1, 43, 57
64, 53, 63
45, 53, 44
51, 54, 42
61, 47, 56
49, 52, 55
26, 55, 52
60, 63, 62
58, 56, 50
66, 57, 43
48, 58, 50
52, 57, 66
2, 64, 60
56, 43, 59
61, 32, 54
61, 62, 63
44, 65, 14
61, 33, 62
32, 53, 45
56, 66, 43
37, 44, 14
63, 60, 64
2, 65, 64
52, 66, 58
