42, 240, 7
18, 38, 30
54, 50, 13
34, 15, 13
67, 70, 61
240, 28, 420
7, 19, 21
303, 305, 307
19, 7, 14
243, 392, 229
139, 18, 11
26, 24, 14
82, 114, 143
7, 240, 406
279, 7, 406
9, 25, 38
24, 30, 38
29, 37, 27
23, 25, 54
48, 50, 54
21, 23, 27
181, 170, 153
105, 132, 225
80, 46, 81
60, 9, 38
399, 111, 603
132, 63, 140
9, 64, 17
30, 26, 11
60, 38, 18
14, 279, 26
29, 54, 13
26, 30, 24
287, 75, 285
7, 21, 42
19, 14, 24
36, 47, 37
44, 96, 152
172, 138, 242
64, 66, 17
19, 23, 21
13, 68, 34
15, 34, 36
54, 25, 48
59, 34, 71
15, 29, 13
251, 56, 275
23, 19, 25
40, 81, 21
79, 33, 136
229, 110, 242
463, 437, 464
36, 34, 55
266, 49, 56
9, 60, 64
27, 37, 40
255, 464, 467
324, 325, 228
176, 144, 113
17, 65, 50
352, 338, 339
65, 238, 69
24, 38, 25
50, 48, 9
86, 168, 232
29, 23, 54
365, 366, 320
25, 19, 24
219, 205, 76
18, 30, 11
29, 15, 37
53, 267, 254
257, 260, 16
16, 248, 46
16, 260, 248
52, 22, 245
150, 85, 52
152, 31, 226
21, 81, 42
278, 406, 407
308, 309, 91
59, 73, 100
325, 22, 228
49, 53, 80
246, 206, 141
49, 40, 37
31, 94, 88
257, 254, 236
9, 17, 50
37, 47, 49
69, 67, 45
80, 81, 40
80, 40, 49
253, 28, 248
25, 9, 48
60, 32, 64
296, 298, 221
50, 68, 13
260, 236, 57
61, 154, 163
68, 45, 71
148, 58, 219
37, 15, 36
23, 29, 27
65, 69, 45
258, 235, 0
46, 248, 28
71, 34, 68
60, 140, 32
43, 155, 75
352, 119, 178
73, 59, 71
62, 154, 83
50, 45, 68
422, 415, 423
61, 71, 67
154, 62, 78
32, 66, 64
213, 88, 87
140, 60, 18
66, 32, 63
497, 471, 615
65, 17, 238
112, 114, 82
238, 17, 66
70, 69, 6
131, 161, 162
83, 70, 102
45, 50, 65
45, 67, 71
135, 200, 271
69, 70, 67
34, 59, 55
102, 70, 101
118, 114, 128
55, 59, 0
83, 154, 61
61, 73, 71
290, 52, 220
76, 79, 87
119, 206, 258
86, 72, 122
96, 148, 219
289, 574, 285
220, 245, 78
299, 317, 297
58, 148, 104
44, 152, 180
154, 245, 90
91, 33, 205
258, 206, 246
232, 89, 72
189, 338, 224
99, 568, 567
258, 246, 155
16, 46, 80
270, 284, 288
70, 6, 101
85, 228, 52
61, 70, 83
586, 393, 395
644, 648, 546
78, 62, 220
232, 74, 314
106, 120, 122
182, 97, 401
96, 44, 295
291, 77, 203
74, 77, 136
311, 310, 498
102, 62, 83
290, 150, 52
61, 163, 73
436, 84, 117
96, 219, 94
572, 575, 574
129, 118, 239
102, 92, 106
