-15.00000000, -10.00000000
17.00000000, -17.00000000
8.00000000, 8.00000000
3.00000000, -4.00000000
0.87000000, 7.36000000
-5.00000000, 7.00000000
-7.07106781, 7.07106781
-7.32901331, 6.80334946
-7.57682945, 6.52622828
-7.81417373, 6.24008725
-8.04071812, 5.94532187
-8.25614951, 5.64233951
-8.46017017, 5.33155894
-8.65249811, 5.01340967
-8.83286751, 4.68833142
-9.00102910, 4.35677347
-9.15675046, 4.01919407
-9.29981637, 3.67605978
-9.43002909, 3.32784485
-9.54720867, 2.97503054
-9.65119314, 2.61810447
-9.74183880, 2.25755994
-9.81902036, 1.89389526
-9.88263115, 1.52761304
-9.93258325, 1.15921953
-9.96880764, 0.78922387
-9.99125423, 0.41813744
-9.99989201, 0.04647310
-9.99470904, -0.32525547
-9.97571249, -0.69653451
-9.94292860, -1.06685087
-9.89640270, -1.43569275
-9.83619907, -1.80255038
-9.76240093, -2.16691672
-9.67511028, -2.52828818
-9.57444775, -2.88616532
-9.46055248, -3.24005352
-9.33358187, -3.58946368
-9.19371141, -3.93391287
-9.04113442, -4.27292505
-8.87606176, -4.60603165
-8.69872159, -4.93277231
-8.50935901, -5.25269543
-8.30823572, -5.56535886
-8.09562971, -5.87033045
-7.87183481, -6.16718873
-7.63716032, -6.45552339
-7.39193059, -6.73493594
-7.13648455, -7.00504020
-6.87117525, -7.26546287
-6.59636936, -7.51584402
-6.31244670, -7.75583759
-6.01979967, -7.98511189
-5.71883273, -8.20335006
-5.40996186, -8.41025046
-5.09361392, -8.60552713
-4.77022616, -8.78891019
-4.44024552, -8.96014619
-4.10412805, -9.11899846
-3.76233832, -9.26524745
-3.41534869, -9.39869104
-3.06363874, -9.51914480
-2.70769457, -9.62644223
-2.34800813, -9.72043506
-1.98507652, -9.80099338
-1.61940136, -9.86800584
-1.25148804, -9.92137983
-0.88184505, -9.96104158
-0.51098328, -9.98693627
-0.13941528, -9.99902812
0.23234541, -9.99730042
0.60378497, -9.98175554
0.97439005, -9.95241498
1.34364844, -9.90931929
1.71104978, -9.85252803
2.07608629, -9.78211969
2.43825347, -9.69819158
2.79705077, -9.60085970
3.15198228, -9.49025857
3.50255748, -9.36654104
3.84829182, -9.22987812
4.18870748, -9.08045867
4.52333397, -8.91848921
4.85170880, -8.74419360
5.17337814, -8.55781272
5.48789740, -8.35960418
5.79483190, -8.14984192
6.09375742, -7.92881584
6.38426081, -7.69683142
6.66594059, -7.45420929
6.93840743, -7.20128477
7.20128477, -6.93840743
7.45420929, -6.66594059
7.69683142, -6.38426081
7.92881584, -6.09375742
8.14984192, -5.79483190
8.35960418, -5.48789740
8.55781272, -5.17337814
8.74419360, -4.85170880
8.91848921, -4.52333397
9.08045867, -4.18870748
9.22987812, -3.84829182
9.36654104, -3.50255748
9.49025857, -3.15198228
9.60085970, -2.79705077
9.69819158, -2.43825347
9.78211969, -2.07608629
9.85252803, -1.71104978
9.90931929, -1.34364844
9.95241498, -0.97439005
9.98175554, -0.60378497
9.99730042, -0.23234541
9.99902812, 0.13941528
9.98693627, 0.51098328
9.96104158, 0.88184505
9.92137983, 1.25148804
9.86800584, 1.61940136
9.80099338, 1.98507652
9.72043506, 2.34800813
9.62644223, 2.70769457
9.51914480, 3.06363874
9.39869104, 3.41534869
9.26524745, 3.76233832
9.11899846, 4.10412805
8.96014619, 4.44024552
8.78891019, 4.77022616
8.60552713, 5.09361392
8.41025046, 5.40996186
8.20335006, 5.71883273
7.98511189, 6.01979967
7.75583759, 6.31244670
7.51584402, 6.59636936
7.26546287, 6.87117525
7.00504020, 7.13648455
6.73493594, 7.39193059
6.45552339, 7.63716032
6.16718873, 7.87183481
5.87033045, 8.09562971
5.56535886, 8.30823572
5.25269543, 8.50935901
4.93277231, 8.69872159
4.60603165, 8.87606176
4.27292505, 9.04113442
3.93391287, 9.19371141
3.58946368, 9.33358187
3.24005352, 9.46055248
2.88616532, 9.57444775
2.52828818, 9.67511028
2.16691672, 9.76240093
1.80255038, 9.83619907
1.43569275, 9.89640270
1.06685087, 9.94292860
0.69653451, 9.97571249
0.32525547, 9.99470904
-0.04647310, 9.99989201
-0.41813744, 9.99125423
-0.78922387, 9.96880764
-1.15921953, 9.93258325
-1.52761304, 9.88263115
-1.89389526, 9.81902036
-2.25755994, 9.74183880
-2.61810447, 9.65119314
-2.97503054, 9.54720867
-3.32784485, 9.43002909
-3.67605978, 9.29981637
-4.01919407, 9.15675046
-4.35677347, 9.00102910
-4.68833142, 8.83286751
-5.01340967, 8.65249811
-5.33155894, 8.46017017
-5.64233951, 8.25614951
-5.94532187, 8.04071812
-6.24008725, 7.81417373
-6.52622828, 7.57682945
-6.80334946, 7.32901331
-18.00000000, -18.00000000
18.00000000, -18.00000000
18.00000000, 24.00000000
-18.00000000, 24.00000000
-18.00000000, 3.00000000
-18.00000000, -7.50000000
-9.46586804, -5.60284995
-8.20417197, -3.69239807
-10.98538409, -0.56206903
-2.91500831, -8.51146096
2.44022475, -10.53007530
-6.78375581, -8.65882454
-10.83753834, 1.88211264
-8.72525989, 2.19364559
-9.81011862, 4.97555604
-7.33224212, 5.21348892
-7.63207740, 7.92123600
-5.99720716, 6.70639601
-5.08645625, 7.74809691
-3.46222757, 8.30392807
-3.85272702, 10.30296461
-1.53939566, 8.86411316
0.37618950, -8.98892222
0.57732395, -11.06532638
2.99399233, -8.48399971
4.79234359, -9.90091047
5.34888159, -7.23406572
7.48351696, -8.06173425
7.23406572, -5.34888159
9.90091047, -4.79234359
18.00000000, 3.00000000
8.68297638, -2.35545377
4.58261779, 7.74221256
5.24713137, 9.66758489
7.33742536, 7.75846774
14.92579515, 17.56133078
1.45694149, 8.87803822
8.61393016, 2.59662250
8.90499342, 6.45721901
7.94086569, 7.23508170
-9.28278398, -5.03827870
-10.47082498, -3.36992721
-8.53123045, -6.94353600
-8.88284628, -5.71396295
-8.47278480, -4.19873113
-7.38038227, -5.14511406
-8.96174053, -0.79337753
-8.66070850, -2.43605611
-8.72603986, -3.17091696
-10.52078075, -0.93139843
-10.56090187, -0.14724942
-3.39422512, -8.82590852
-2.72918066, -9.05367320
-5.28141339, -7.28346853
-0.34353250, -10.55634009
-3.04834713, -10.11246312
-6.01606344, -8.98106923
-6.81827756, -8.06631402
-10.75840058, 1.05329998
-10.33180474, 2.19274747
-8.16949852, 3.76849241
-8.81105402, 2.92639932
-9.25004942, 1.96316355
-10.30296461, 3.85272702
-9.59071539, 4.42408283
-9.23555463, 5.12434008
-7.14597995, 5.92734819
-7.90490755, 5.18939901
-7.04051869, 7.87308245
-8.72150227, 6.70298317
-7.60594538, 7.32829622
-6.03700730, 7.27818441
-6.56101271, 6.80959159
-4.52647003, 8.15801851
-2.92639932, 8.81105402
-3.96087478, 8.58655323
-5.69058862, 9.41338336
-4.52792544, 9.81582982
-3.32910111, 10.02354311
6.84661769, 11.68282816
-0.20903630, 8.99436184
-1.27056454, 9.37033037
-1.96316355, 9.25004942
0.74629631, -9.42658301
-1.29166271, -8.90358628
-0.30197739, -9.27940169
-2.34224736, -10.55230117
1.64668399, -10.65294029
-1.54759891, -10.66778527
3.47611108, -8.79397960
