3, 71, 4
98, 106, 107
147, 72, 2
208, 7, 8
59, 61, 31
5, 4, 75
104, 100, 0
88, 4, 5
189, 183, 173
4, 88, 62
158, 38, 146
58, 81, 145
32, 22, 18
58, 37, 36
18, 22, 27
32, 1, 59
21, 20, 42
17, 27, 21
1, 32, 18
1, 112, 2
1, 2, 59
202, 48, 44
118, 90, 119
36, 30, 158
11, 118, 10
7, 107, 8
132, 135, 125
64, 20, 21
113, 178, 217
138, 141, 137
13, 14, 120
113, 180, 178
177, 113, 13
34, 31, 166
183, 169, 79
66, 65, 34
50, 20, 19
42, 20, 16
64, 32, 34
50, 19, 15
12, 108, 13
65, 19, 20
202, 49, 170
183, 79, 182
125, 10, 9
14, 15, 19
66, 120, 121
36, 43, 30
70, 29, 0
118, 119, 10
70, 54, 73
21, 27, 22
37, 58, 27
83, 86, 151
4, 62, 3
155, 12, 91
34, 32, 31
21, 22, 32
27, 17, 37
37, 45, 36
63, 31, 61
64, 65, 20
85, 86, 43
45, 37, 109
109, 37, 17
151, 85, 150
16, 50, 167
36, 81, 58
52, 148, 28
45, 67, 80
16, 44, 42
67, 109, 48
17, 42, 46
67, 48, 41
202, 218, 219
109, 17, 46
36, 45, 43
17, 21, 42
43, 80, 85
49, 44, 16
49, 167, 168
35, 39, 203
80, 68, 85
46, 44, 48
42, 44, 46
49, 16, 167
218, 40, 35
30, 33, 38
49, 202, 44
15, 79, 181
168, 170, 49
171, 176, 174
16, 20, 50
216, 72, 52
163, 165, 70
18, 58, 145
72, 163, 71
74, 53, 206
4, 71, 73
94, 96, 98
191, 192, 196
127, 126, 8
48, 109, 46
131, 162, 143
86, 85, 151
112, 1, 145
2, 3, 62
32, 59, 31
60, 62, 88
124, 204, 89
59, 2, 62
61, 60, 204
60, 61, 62
62, 61, 59
204, 88, 117
12, 13, 91
32, 64, 21
64, 34, 65
166, 66, 34
19, 65, 121
124, 123, 63
91, 13, 120
41, 203, 68
147, 148, 52
87, 43, 86
38, 82, 146
193, 177, 76
167, 181, 171
54, 70, 0
73, 163, 70
72, 71, 3
52, 28, 164
2, 72, 3
163, 216, 51
71, 163, 73
73, 54, 75
73, 75, 4
0, 29, 74
101, 100, 104
205, 97, 101
94, 5, 93
101, 97, 92
185, 111, 200
12, 11, 138
75, 93, 5
58, 18, 27
94, 98, 6
128, 107, 106
45, 80, 43
85, 68, 150
68, 67, 41
87, 33, 30
83, 84, 86
86, 84, 87
33, 87, 84
43, 87, 30
6, 117, 5
6, 7, 115
117, 6, 115
124, 90, 123
122, 123, 90
115, 116, 89
66, 122, 91
90, 118, 155
207, 104, 206
98, 96, 102
54, 93, 75
94, 93, 92
94, 92, 96
5, 94, 6
97, 77, 103
106, 98, 102
97, 96, 92
103, 102, 97
100, 92, 93
100, 101, 92
96, 97, 102
6, 98, 7
207, 99, 104
95, 105, 102
93, 54, 100
0, 100, 54
77, 95, 103
105, 55, 106
99, 77, 205
206, 104, 0
102, 103, 95
205, 104, 99
95, 55, 105
128, 127, 107
106, 209, 128
102, 105, 106
98, 107, 7
160, 130, 133
187, 186, 185
195, 193, 76
67, 68, 80
113, 177, 180
138, 137, 12
13, 108, 177
107, 127, 8
72, 147, 52
45, 109, 67
137, 76, 108
182, 190, 191
146, 112, 81
153, 150, 68
117, 115, 89
115, 208, 116
9, 154, 8
204, 117, 89
117, 88, 5
11, 12, 155
90, 116, 119
154, 119, 116
10, 119, 9
121, 120, 14
66, 91, 120
19, 121, 14
66, 121, 65
123, 122, 66
155, 122, 90
166, 123, 66
124, 63, 204
89, 116, 124
90, 124, 116
129, 78, 133
140, 10, 131
55, 209, 106
9, 126, 125
134, 129, 133
134, 126, 127
134, 133, 132
125, 135, 131
130, 159, 135
209, 134, 128
125, 126, 132
10, 125, 131
8, 126, 9
141, 139, 137
132, 130, 135
126, 134, 132
133, 130, 132
156, 160, 78
128, 134, 127
215, 214, 160
138, 11, 140
56, 194, 195
12, 137, 108
142, 56, 139
11, 10, 140
143, 110, 144
157, 138, 140
139, 76, 137
143, 140, 131
136, 157, 144
141, 136, 142
162, 131, 135
141, 142, 139
136, 141, 157
143, 157, 140
145, 1, 18
81, 112, 145
158, 146, 81
148, 149, 28
2, 112, 147
147, 112, 148
112, 146, 148
149, 146, 82
68, 203, 153
146, 149, 148
210, 151, 150
210, 150, 114
152, 83, 151
39, 114, 153
210, 152, 151
114, 150, 153
119, 154, 9
208, 154, 116
155, 91, 122
11, 155, 118
211, 110, 143
211, 143, 162
144, 157, 143
138, 157, 141
36, 158, 81
38, 158, 30
78, 160, 133
130, 160, 159
212, 214, 161
156, 24, 215
161, 211, 212
31, 63, 166
212, 135, 159
165, 29, 70
216, 163, 72
163, 51, 165
166, 63, 123
181, 50, 15
175, 40, 170
76, 177, 108
174, 168, 171
176, 69, 47
168, 174, 170
170, 40, 218
167, 171, 168
172, 171, 169
178, 15, 217
176, 171, 172
172, 169, 189
179, 185, 173
