187, 188, 190
190, 188, 189
51, 133, 167
51, 181, 9
164, 163, 165
7, 157, 48
93, 6, 92
126, 101, 6
6, 5, 18
6, 32, 44
89, 124, 128
92, 6, 18
4, 13, 18
34, 39, 23
167, 198, 51
23, 39, 13
120, 137, 119
131, 132, 133
136, 10, 134
115, 117, 26
30, 15, 1
31, 43, 28
2, 34, 12
12, 23, 75
12, 24, 56
81, 112, 57
2, 83, 34
12, 34, 23
52, 80, 118
13, 4, 23
156, 159, 158
18, 33, 4
158, 154, 156
18, 5, 33
135, 107, 114
115, 26, 43
39, 34, 36
4, 192, 75
12, 56, 2
140, 58, 62
43, 31, 103
30, 31, 28
104, 29, 27
1, 29, 31
1, 15, 29
31, 30, 1
27, 105, 104
28, 43, 26
50, 45, 46
33, 46, 49
5, 44, 33
46, 33, 44
40, 60, 56
59, 66, 65
197, 100, 77
56, 60, 2
35, 36, 59
70, 35, 65
118, 12, 75
34, 83, 36
35, 39, 36
35, 59, 65
13, 39, 35
69, 68, 38
37, 138, 21
36, 58, 59
60, 40, 121
142, 122, 82
60, 62, 83
73, 103, 104
106, 43, 103
6, 44, 5
55, 48, 157
170, 46, 130
24, 118, 80
130, 46, 44
46, 45, 49
192, 33, 49
49, 45, 52
169, 170, 48
167, 133, 166
45, 166, 52
192, 47, 75
130, 44, 32
198, 168, 169
51, 9, 133
9, 131, 133
119, 80, 52
192, 52, 47
76, 53, 188
70, 13, 35
54, 98, 145
20, 0, 78
78, 79, 55
81, 56, 24
81, 40, 56
11, 81, 24
141, 60, 121
122, 142, 85
138, 40, 57
71, 42, 72
65, 66, 61
70, 84, 13
54, 88, 90
84, 18, 13
60, 83, 2
139, 121, 37
57, 21, 138
59, 63, 42
173, 122, 172
72, 85, 142
66, 59, 42
70, 65, 91
72, 68, 71
69, 123, 61
54, 91, 123
87, 77, 92
61, 66, 69
42, 71, 66
69, 66, 71
91, 65, 61
70, 67, 84
85, 42, 63
69, 71, 68
84, 67, 87
68, 72, 41
73, 105, 107
131, 162, 161
132, 10, 120
161, 162, 74
4, 75, 23
75, 47, 118
92, 84, 87
0, 20, 76
100, 125, 150
79, 78, 0
154, 155, 156
180, 181, 179
179, 51, 8
119, 52, 3
11, 24, 80
11, 196, 112
81, 57, 40
139, 37, 64
36, 62, 58
36, 83, 62
122, 85, 86
90, 87, 67
42, 85, 72
85, 63, 86
63, 58, 86
141, 140, 62
123, 91, 61
88, 87, 90
151, 147, 149
54, 90, 91
193, 98, 54
91, 90, 67
98, 193, 195
70, 91, 67
194, 123, 38
92, 77, 93
18, 84, 92
129, 174, 19
94, 88, 145
145, 95, 94
101, 175, 129
77, 100, 93
160, 32, 101
88, 77, 87
197, 88, 94
149, 144, 146
32, 6, 101
38, 123, 69
95, 127, 128
127, 95, 98
127, 89, 128
148, 147, 151
99, 146, 94
126, 100, 150
6, 93, 126
193, 54, 123
95, 99, 94
104, 103, 31
106, 103, 73
29, 104, 31
27, 25, 105
107, 105, 25
73, 104, 105
161, 134, 10
106, 74, 115
112, 113, 57
106, 73, 134
107, 110, 114
107, 25, 110
112, 196, 111
25, 108, 110
110, 108, 111
58, 63, 59
109, 137, 120
11, 112, 81
112, 111, 113
111, 108, 113
108, 21, 113
110, 111, 114
196, 109, 136
106, 115, 43
162, 164, 74
74, 117, 115
117, 74, 164
116, 26, 117
118, 24, 12
52, 118, 47
120, 3, 132
109, 120, 10
119, 3, 120
80, 137, 11
21, 57, 113
95, 145, 98
38, 102, 194
140, 182, 86
125, 146, 144
126, 93, 100
144, 153, 150
124, 17, 152
126, 150, 175
99, 95, 128
195, 127, 98
144, 150, 125
94, 146, 197
144, 149, 97
55, 155, 78
129, 159, 160
7, 130, 32
169, 50, 170
162, 131, 9
134, 161, 106
132, 3, 133
10, 132, 131
166, 133, 3
187, 190, 184
135, 73, 107
135, 136, 134
136, 135, 114
73, 135, 134
196, 114, 111
136, 109, 10
119, 137, 80
109, 11, 137
37, 121, 138
138, 121, 40
140, 139, 64
60, 141, 62
140, 64, 171
140, 86, 58
121, 139, 141
140, 141, 139
82, 41, 142
142, 41, 72
182, 171, 172
54, 145, 88
151, 128, 152
143, 173, 172
197, 146, 125
149, 146, 99
144, 97, 153
151, 99, 128
151, 149, 99
147, 97, 149
152, 128, 124
96, 174, 150
148, 151, 152
17, 148, 152
97, 96, 153
150, 153, 96
20, 78, 155
55, 156, 155
157, 156, 55
154, 20, 155
154, 158, 19
79, 176, 55
159, 157, 7
159, 156, 157
129, 19, 158
158, 159, 129
7, 32, 160
129, 160, 101
7, 160, 159
131, 161, 10
74, 106, 161
163, 162, 9
116, 117, 164
8, 177, 179
177, 176, 79
162, 163, 164
165, 163, 22
22, 116, 165
116, 164, 165
52, 166, 3
45, 50, 168
169, 48, 198
166, 168, 167
45, 168, 166
169, 168, 50
46, 170, 50
198, 48, 8
130, 7, 170
48, 170, 7
64, 143, 171
171, 143, 172
173, 143, 16
182, 122, 86
16, 82, 173
122, 173, 82
174, 129, 175
96, 19, 174
126, 175, 101
174, 175, 150
8, 48, 176
55, 176, 48
0, 187, 79
181, 163, 9
181, 51, 179
180, 201, 181
53, 189, 188
180, 179, 185
53, 14, 189
177, 79, 184
200, 22, 163
199, 185, 191
171, 182, 140
122, 182, 172
199, 183, 180
176, 177, 8
183, 200, 201
184, 179, 177
179, 184, 185
189, 186, 190
79, 187, 184
188, 187, 0
76, 188, 0
191, 190, 186
190, 191, 185
14, 186, 189
184, 190, 185
186, 178, 191
191, 178, 199
33, 192, 4
52, 192, 49
193, 102, 195
102, 193, 194
123, 194, 193
102, 89, 195
127, 195, 89
109, 196, 11
114, 196, 136
100, 197, 125
88, 197, 77
51, 198, 8
168, 198, 167
183, 199, 178
180, 185, 199
163, 181, 201
183, 22, 200
183, 201, 180
163, 201, 200
