0.00000000, -2.00000000
-10.00000000, -10.00000000
10.00000000, -10.00000000
10.00000000, 10.00000000
-10.00000000, 10.00000000
0.00000000, 0.00000000
-5.00000000, 5.00000000
0.28421625, -5.10122875
-2.50000000, 2.50000000
3.32307509, 0.32267485
-1.10829792, -1.00000000
-0.10300672, -1.00000000
1.24902423, -1.36603691
2.82842712, 2.82842712
3.16683917, -1.44869721
0.00000000, -10.00000000
2.14017116, -1.97764974
10.00000000, 0.00000000
2.54391550, -3.96065252
3.86219596, -4.05917632
3.22891525, -2.83001303
4.34314575, 4.34314575
4.70051307, -2.07182694
10.00000000, -5.00000000
1.25078358, -4.23520696
1.68604778, -3.10271347
2.11858755, -5.13994505
3.79047127, -2.11272405
0.96814730, -2.36004316
-0.05309210, -6.35441238
5.00000000, -10.00000000
1.19081956, -6.02983877
2.50000000, -10.00000000
-0.20531851, -3.58245475
0.80010762, -7.07835586
-3.60995668, -7.86791567
2.65511047, -7.17253631
-2.26913990, -5.08595144
2.23992662, -6.19502233
4.14905852, -5.96107670
3.13077225, -5.55805477
-0.99446892, -5.42904335
3.15578869, -4.64236277
-0.54364679, -4.52978650
-1.81445952, -3.54184999
-6.47158695, -2.81790445
-1.08920035, -6.46692879
8.15337139, -5.00577966
5.43837933, -0.05393239
-1.51567482, -4.46882490
-0.98753854, -2.67641708
-2.26100111, -2.28740170
-1.43617667, -1.86617643
-3.99438646, -2.05664606
-3.08018785, -1.81516979
-3.28569017, -3.35885777
5.55335852, -2.61244733
4.32728320, -0.79149926
5.49064265, -1.21689497
-2.63573019, -4.13901031
-7.47696486, -3.68990521
-3.68395812, -5.08924167
-8.00467466, -0.82665771
-2.62583782, -8.17134506
-4.65793826, -4.53281748
-4.27240370, -3.59447689
-2.50000000, -10.00000000
-3.75000000, -10.00000000
1.18741976, -0.16832864
1.41421356, 1.41421356
2.23626980, -0.74989018
2.15801383, 0.50009771
2.12132034, 2.12132034
4.61230680, 1.43509318
3.74049967, 1.14218622
4.41005445, 0.28949145
0.11867310, -8.83171516
0.18794319, -7.84953890
1.67869088, -8.44820793
1.71056816, -7.46108787
3.22714993, -8.62190396
2.50516734, -8.06928687
2.39369667, -9.06302153
3.75000000, -10.00000000
4.10760068, -7.43683512
3.49481411, -6.68115884
4.58173105, -8.70869312
7.50000000, -10.00000000
7.72518223, -0.53381953
5.59042768, -4.77109195
5.33927811, -7.70198698
5.05923591, -6.61612751
7.28539720, -6.62104353
4.58673569, -3.19431958
6.25000000, -10.00000000
5.82203825, -8.84013496
6.87500000, -9.26975104
6.52006340, -0.58797735
6.17167684, -6.90827103
5.54490626, -3.69223307
5.08256007, -5.62385891
6.77295977, -8.01466593
6.45007483, -5.68492427
10.00000000, -2.50000000
6.77629907, -3.16194612
4.92212471, 2.93025172
7.70213856, -8.57081292
10.00000000, -7.50000000
6.84383501, -4.45325828
7.45638499, -1.92213056
6.46394242, 0.66082584
7.42535077, -5.65541047
6.36324697, -1.87686569
10.00000000, 5.00000000
5.80397133, 1.68372345
10.00000000, -1.25000000
8.48272324, -3.29155032
8.77729293, 0.09657981
7.65891095, -2.83965800
7.69951653, 0.70217999
10.00000000, 2.50000000
10.00000000, 1.25000000
8.75000000, -9.44790667
10.00000000, -8.75000000
8.89282024, -8.12500000
8.78092844, -6.63360744
7.97723434, -7.49259269
8.79096796, -1.11940777
7.78674673, -4.04658715
3.58578644, 3.58578644
-10.00000000, 0.00000000
2.08156864, 4.33264492
3.90042231, 2.36228426
2.00000000, 10.00000000
8.63569853, 1.87500000
10.00000000, -6.25000000
3.20797335, 5.28204922
-4.18779015, 0.52681410
-4.83135918, -5.96703107
1.25694791, 2.98569278
7.17157288, 7.17157288
9.06679413, 1.01447617
8.64226306, 3.66222520
7.20085964, 2.06027872
3.02864950, 4.35190090
-3.85133371, -0.74696741
-2.44975488, -0.54760389
-6.98895139, -0.89441070
-5.43595477, -0.48420243
-4.75887494, -1.31049103
-10.00000000, -2.50000000
3.06374512, 1.85142071
2.09205144, 3.40032965
9.05233136, 2.76709435
6.22145621, 2.91426170
7.42602523, 3.30712669
5.75735931, 5.75735931
7.80640538, 4.26469755
8.75382004, 5.07799530
10.00000000, 8.00000000
8.30931268, 6.38674359
8.58578644, 8.58578644
7.87867966, 7.87867966
10.00000000, 6.50000000
9.18736443, 5.95510675
6.49541453, 4.61778077
