1282,-2280
1281,-2281
1281,-2282
1281,-2283
1281,-2284
1280,-2285
1280,-2286
1280,-2287
1280,-2288
1279,-2289
1279,-2290
1279,-2291
1278,-2292
1278,-2293
1278,-2294
1278,-2295
1277,-2296
1277,-2297
1277,-2298
1277,-2299
1276,-2300
1276,-2301
1276,-2302
1276,-2303
1275,-2304
1275,-2305
1275,-2306
1275,-2307
1274,-2308
1274,-2309
1274,-2310
1274,-2311
1273,-2312
1273,-2313
1273,-2314
1273,-2315
1272,-2316
1272,-2317
1272,-2318
1272,-2319
1271,-2320
1271,-2321
1271,-2322
1271,-2323
1270,-2324
1270,-2325
1270,-2326
1270,-2327
1270,-2328
1269,-2329
1269,-2330
1269,-2331
1269,-2332
1268,-2333
1268,-2334
1268,-2335
1268,-2336
1267,-2337
1267,-2338
1267,-2339
1267,-2340
1267,-2341
1267,-2342
1266,-2343
1266,-2344
1266,-2345
1266,-2346
1265,-2347
1265,-2348
1265,-2349
1265,-2350
1265,-2351
1264,-2352
1264,-2353
1264,-2354
1264,-2355
1264,-2356
1263,-2357
1263,-2358
1263,-2359
1263,-2360
1263,-2361
1263,-2362
1262,-2363
1262,-2364
1262,-2365
1262,-2366
1262,-2367
1261,-2368
1261,-2369
1261,-2370
1261,-2371
1261,-2372
1261,-2373
1260,-2374
1260,-2375
1260,-2376
1260,-2377
1260,-2378
1259,-2379
1259,-2380
1259,-2381
1259,-2382
1259,-2383
1259,-2384
1258,-2385
1258,-2386
1258,-2387
1258,-2388
1258,-2389
1258,-2390
1258,-2391
1257,-2392
1257,-2393
1257,-2394
1257,-2395
1257,-2396
1257,-2397
1256,-2398
1256,-2399
1256,-2400
1256,-2401
1256,-2402
1256,-2403
1256,-2404
1255,-2405
1255,-2406
1255,-2407
1255,-2408
1255,-2409
1255,-2410
1255,-2411
1254,-2412
1254,-2413
1254,-2414
1254,-2415
1254,-2416
1254,-2417
1254,-2418
1254,-2419
1253,-2420
1253,-2421
1253,-2422
1253,-2423
1253,-2424
1253,-2425
1253,-2426
1253,-2427
1252,-2428
1252,-2429
1252,-2430
1252,-2431
1252,-2432
1252,-2433
1252,-2434
1252,-2435
1252,-2436
1251,-2437
1251,-2438
1251,-2439
1251,-2440
1251,-2441
1251,-2442
1251,-2443
1251,-2444
1251,-2445
1251,-2446
1250,-2447
1250,-2448
1250,-2449
1250,-2450
1250,-2451
1250,-2452
1250,-2453
1250,-2454
1250,-2455
1250,-2456
1250,-2457
1249,-2458
1249,-2459
1250,-2460
1250,-2461
1250,-2462
1250,-2463
1250,-2464
1250,-2465
1250,-2466
1250,-2467
1250,-2468
1250,-2469
1250,-2470
1250,-2471
1250,-2472
1250,-2473
1250,-2474
1250,-2475
1250,-2476
1249,-2477
1249,-2478
1249,-2479
1249,-2480
1249,-2481
1248,-2482
1248,-2483
1248,-2484
1248,-2485
1247,-2486
1247,-2487
1247,-2488
1246,-2489
1246,-2490
1246,-2491
1245,-2492
1245,-2493
1245,-2494
1244,-2495
1244,-2496
1244,-2497
1243,-2498
1243,-2499
1243,-2500
1243,-2501
1242,-2502
1242,-2503
1242,-2504
1242,-2505
1241,-2506
1241,-2507
1241,-2508
1241,-2509
1240,-2510
1240,-2511
1240,-2512
1239,-2513
1239,-2514
1239,-2515
1239,-2516
1238,-2517
1238,-2518
1238,-2519
1238,-2520
1237,-2521
1237,-2522
1237,-2523
1237,-2524
1237,-2525
1236,-2526
1236,-2527
1236,-2528
1236,-2529
1236,-2530
1236,-2531
1235,-2532
1235,-2533
1235,-2534
1235,-2535
1235,-2536
1236,-2537
1236,-2538
1236,-2539
1236,-2540
1236,-2541
1235,-2542
1235,-2543
1235,-2544
1235,-2545
1235,-2546
1235,-2547
1235,-2548
1234,-2549
1234,-2550
1234,-2551
1234,-2552
1233,-2553
1233,-2554
1233,-2555
1233,-2556
1233,-2557
1233,-2558
1233,-2559
1233,-2560
1233,-2561
1233,-2562
1233,-2563
1233,-2564
1233,-2565
1233,-2566
1233,-2567
1233,-2568
1233,-2569
1233,-2570
1233,-2571
1233,-2572
